packet_id,packet_duration,second_frame,src_ip,dest_ip,protocol,length,info,target
PI_787605,0.2740000000000009,SF_723172,fe80::212:741e:1e:1e1e,fe80::212:741f:1f:1f1f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_129986,0.0049999999999954,SF_503078,2002:db8::212:7439:39:3939,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_353608,0.0009999999999763,SF_951081,fe80::212:7402:2:202,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_192172,0.3300000000001546,SF_986469,fe80::212:742d:2d:2d2d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_135709,0.0,SF_529497,fe80::212:7408:8:808,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_483609,0.0009999999999763,SF_459282,fe80::212:7409:9:909,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_229981,0.0819999999999936,SF_862318,fe80::212:7416:16:1616,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_516919,0.0080000000000381,SF_366897,fe80::212:7449:49:4949,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_321738,0.0069999999998344,SF_637507,2002:db8::212:7429:29:2929,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_526673,0.0039999999999054,SF_212765,fe80::212:7416:16:1616,fe80::212:7417:17:1717,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_530424,0.0010000000000331,SF_880699,fe80::212:742e:2e:2e2e,fe80::212:7429:29:2929,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_606995,0.0049999999999954,SF_938147,2002:db8::212:742c:2c:2c2c,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_466991,0.0090000000000145,SF_422775,2002:db8::212:7426:26:2626,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_838276,0.0,SF_503150,fe80::212:743a:3a:3a3a,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_340515,0.0030000000000427,SF_122036,fe80::212:742a:2a:2a2a,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_161009,0.0059999999998581,SF_386243,fe80::212:7432:32:3232,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_239334,0.0080000000000381,SF_101304,2002:db8::212:7452:52:5252,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_953605,0.0039999999999054,SF_140857,fe80::212:7416:16:1616,fe80::212:741f:1f:1f1f,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_837378,0.0,SF_950357,fe80::212:7443:43:4343,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_745499,0.0010000000000331,SF_492278,fe80::212:7403:3:303,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_293708,0.004000000000019,SF_576463,fe80::212:7432:32:3232,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_244535,0.8559999999999945,SF_342303,2002:db8::212:741a:1a:1a1a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_734965,0.0,SF_371586,fe80::212:741a:1a:1a1a,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_570435,0.0030000000000427,SF_157326,2002:db8::212:743b:3b:3b3b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_844990,0.0010000000000331,SF_824576,fe80::212:7409:9:909,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_840174,0.7460000000000946,SF_310087,2002:db8::212:7437:37:3737,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_259186,0.0060000000000854,SF_494188,fe80::212:7435:35:3535,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_598716,0.0229999999999961,SF_878985,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_110737,0.0010000000000047,SF_879440,fe80::212:7435:35:3535,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_940271,0.7339999999999236,SF_604898,fe80::212:741c:1c:1c1c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_842129,0.0,SF_728422,,,IEEE 802.15.4,5,Ack,1
PI_651638,0.0,SF_284522,fe80::212:7433:33:3333,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_628423,0.0010000000000331,SF_617071,fe80::212:7437:37:3737,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_274023,0.0020000000000095,SF_232316,fe80::212:741b:1b:1b1b,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_670953,0.7759999999999536,SF_320826,fe80::212:7439:39:3939,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_313273,0.0079999999998108,SF_425148,2002:db8::212:742d:2d:2d2d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_365237,0.004000000000019,SF_576463,fe80::212:7457:57:5757,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_239244,0.0090000000000145,SF_943855,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_586160,0.7760000000000673,SF_276752,fe80::212:7416:16:1616,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_543697,0.00100000000009,SF_134370,fe80::212:745a:5a:5a5a,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_375049,0.004000000000019,SF_109864,fe80::212:742a:2a:2a2a,fe80::212:743f:3f:3f3f,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_521837,0.0059999999999718,SF_653890,2002:db8::212:740b:b:b0b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_764917,0.0009999999999763,SF_927909,fe80::212:7436:36:3636,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_468543,0.0080000000000381,SF_312243,2002:db8::212:7426:26:2626,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_726115,0.0009999999999763,SF_135191,fe80::212:7458:58:5858,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_910874,0.0,SF_115376,fe80::212:743d:3d:3d3d,fe80::212:740c:c:c0c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_694003,0.0049999999999954,SF_396680,2002:db8::212:741a:1a:1a1a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_584003,0.0030000000000427,SF_712114,fe80::212:7444:44:4444,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_592492,0.7240000000000464,SF_235105,fe80::212:7418:18:1818,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_935624,0.0080000000000381,SF_978777,fe80::212:7403:3:303,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_699406,0.0,SF_993546,fe80::212:7429:29:2929,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_761034,0.004000000000019,SF_383878,fe80::212:7459:59:5959,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_270372,0.0090000000000145,SF_668944,fe80::212:7457:57:5757,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_663616,0.004000000000019,SF_437468,fe80::212:7458:58:5858,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_873210,0.0030000000000427,SF_375538,fe80::212:740d:d:d0d,fe80::212:741f:1f:1f1f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_932119,0.0009999999999763,SF_237693,fe80::212:7440:40:4040,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_724257,0.0090000000000145,SF_392881,fe80::212:7457:57:5757,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_830399,0.0009999999999763,SF_667730,fe80::212:742a:2a:2a2a,fe80::212:7413:13:1313,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_485398,0.0050000000001091,SF_599972,fe80::212:744b:4b:4b4b,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_831658,0.0059999999999718,SF_629465,fe80::212:743c:3c:3c3c,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_858826,0.0049999999999954,SF_730734,fe80::212:741c:1c:1c1c,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_959391,0.0019999999999527,SF_977237,fe80::212:7459:59:5959,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_593244,0.0480000000000018,SF_641816,fe80::212:7403:3:303,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_263223,0.0090000000000145,SF_143856,fe80::212:7440:40:4040,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_338483,0.3940000000000054,SF_608197,fe80::212:7422:22:2222,fe80::212:741b:1b:1b1b,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_930819,0.0499999999999971,SF_110101,fe80::212:7421:21:2121,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_629739,0.002999999999929,SF_888297,fe80::212:7433:33:3333,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_159547,0.0090000000000145,SF_582504,2002:db8::212:742e:2e:2e2e,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_246306,0.0080000000000381,SF_366897,fe80::212:7412:12:1212,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_883877,0.0060000000000854,SF_481785,2002:db8::212:7439:39:3939,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_946143,0.0020000000000095,SF_367074,fe80::212:7417:17:1717,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_279736,0.4120000000000345,SF_147219,fe80::212:7413:13:1313,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_940477,0.0319999999999964,SF_324045,fe80::212:7443:43:4343,fe80::212:740e:e:e0e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_692251,0.0090000000000145,SF_477546,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_580693,0.3919999999998254,SF_518336,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_808770,0.0020000000000095,SF_892332,fe80::212:7409:9:909,fe80::212:742f:2f:2f2f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_642642,0.0009999999999763,SF_384513,fe80::212:7409:9:909,fe80::212:742f:2f:2f2f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_115385,0.0020000000000095,SF_824576,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_343459,0.0059999999999718,SF_600223,fe80::212:7429:29:2929,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_836854,0.0010000000000047,SF_469517,fe80::212:740d:d:d0d,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_196393,0.0049999999999954,SF_805722,2002:db8::212:742f:2f:2f2f,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_463634,0.0019999999999527,SF_579742,fe80::212:740a:a:a0a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_271033,0.0009999999999763,SF_911789,fe80::212:743f:3f:3f3f,fe80::212:742a:2a:2a2a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_389954,0.0049999999999954,SF_946476,2002:db8::212:7411:11:1111,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_748576,0.0049999999999954,SF_862620,2002:db8::212:745a:5a:5a5a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_909343,0.0880000000000222,SF_720909,fe80::212:7433:33:3333,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_156747,0.0009999999999763,SF_713206,fe80::212:7412:12:1212,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_402039,0.0060000000000854,SF_331324,fe80::212:742d:2d:2d2d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_237103,0.1379999999999768,SF_411438,fe80::212:7415:15:1515,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_309486,0.00100000000009,SF_487736,fe80::212:7415:15:1515,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_434517,0.0059999999999718,SF_553520,fe80::212:7405:5:505,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_707337,0.0389999999999872,SF_672551,fe80::212:7456:56:5656,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_108981,0.0070000000000618,SF_526185,2002:db8::212:741d:1d:1d1d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_890073,0.0010000000000331,SF_332842,fe80::212:742b:2b:2b2b,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_408094,0.0060000000000854,SF_752862,fe80::212:7429:29:2929,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_766252,0.0009999999999763,SF_660969,,,IEEE 802.15.4,5,Ack,0
PI_123548,0.0009999999999905,SF_617291,fe80::212:740d:d:d0d,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_464236,0.7740000000001146,SF_440791,2002:db8::212:7452:52:5252,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_664585,0.0019999999999527,SF_978174,fe80::212:743d:3d:3d3d,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_418821,0.1410000000000195,SF_497648,fe80::212:7455:55:5555,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_130461,0.0459999999999922,SF_455049,fe80::212:7454:54:5454,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_231016,0.0090000000000145,SF_431694,fe80::212:7444:44:4444,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_796595,0.0010000000000331,SF_591969,fe80::212:741f:1f:1f1f,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_428055,0.4050000000000864,SF_510685,2002:db8::212:742c:2c:2c2c,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_628839,0.0010000000000047,SF_335101,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_158122,0.0080000000000381,SF_809346,2002:db8::212:7445:45:4545,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_554418,0.0030000000000427,SF_534720,fe80::212:7414:14:1414,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_145619,0.0049999999999954,SF_324215,fe80::212:7430:30:3030,fe80::212:7446:46:4646,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_631740,0.0059999999999718,SF_634328,fe80::212:7410:10:1010,fe80::212:740c:c:c0c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_483829,0.0080000000000381,SF_739240,fe80::212:741d:1d:1d1d,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_510184,0.0049999999999954,SF_212364,fe80::212:742f:2f:2f2f,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_591338,0.3859999999999672,SF_703986,fe80::212:743e:3e:3e3e,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_905855,0.0960000000000036,SF_396649,fe80::212:741d:1d:1d1d,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_409066,0.0049999999999954,SF_210210,fe80::212:740b:b:b0b,fe80::212:7405:5:505,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_586275,0.0009999999999763,SF_318474,fe80::212:7436:36:3636,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_277763,0.0010000000000047,SF_894473,fe80::212:7426:26:2626,ff02::1a,ICMPv6,64,RPL Control (DODAG Information Solicitation),0
PI_997486,0.0070000000000618,SF_330205,2002:db8::212:7445:45:4545,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_168968,0.34699999999998,SF_147361,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_184577,0.0059999999999718,SF_678759,2002:db8::212:740b:b:b0b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_334484,0.0009999999999763,SF_576555,fe80::212:744a:4a:4a4a,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_414063,0.0009999999999763,SF_862129,fe80::212:7435:35:3535,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_128390,0.0090000000000145,SF_645346,2002:db8::212:7426:26:2626,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_228322,0.0010000000000047,SF_653761,fe80::212:741f:1f:1f1f,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_622220,0.0010000000000331,SF_551797,fe80::212:7446:46:4646,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_281693,0.0009999999999763,SF_660969,fe80::212:744a:4a:4a4a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_204126,0.1680000000000063,SF_514407,fe80::212:743e:3e:3e3e,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_732529,0.0009999999999763,SF_450600,fe80::212:740a:a:a0a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_903990,0.0009999999999763,SF_340324,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_781505,0.0529999999999972,SF_351767,fe80::212:743b:3b:3b3b,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_277597,0.0049999999999954,SF_987708,fe80::212:7415:15:1515,fe80::212:7410:10:1010,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_597275,0.0070000000000618,SF_765400,fe80::212:7403:3:303,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_422554,0.0060000000000854,SF_331745,fe80::212:7413:13:1313,fe80::212:7432:32:3232,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_687596,0.0070000000000618,SF_110019,2002:db8::212:7444:44:4444,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_417152,0.0080000000000381,SF_457479,fe80::212:744b:4b:4b4b,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_572890,0.0620000000000118,SF_584365,2002:db8::212:743d:3d:3d3d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_200020,0.0080000000000381,SF_656459,fe80::212:741d:1d:1d1d,fe80::212:7444:44:4444,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_794779,0.0010000000000331,SF_508274,fe80::212:742b:2b:2b2b,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_610559,0.0049999999999954,SF_731884,fe80::212:741e:1e:1e1e,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_472146,0.0079999999998108,SF_681845,fe80::212:7426:26:2626,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_234411,0.004000000000019,SF_864227,fe80::212:7425:25:2525,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_612438,0.0010000000000047,SF_153096,fe80::212:7401:1:101,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_443243,0.0009999999999763,SF_243659,fe80::212:7455:55:5555,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_915034,0.0079999999998108,SF_100184,2002:db8::212:742e:2e:2e2e,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
